2.46E+17,Chilling with the OG PSY @mattyosborn been a minute since I have been in Hwood.. Good times  
2.46E+17,Can't believe the day is almost here... 6 years in the making... I can legitimately say that I am scared of  
2.46E+17,Zoolander  
2.46E+17,I missed you while I was gone sweetheart.. U better not of let anybody else play with you while I was gone ???ù 
2.46E+17,Rest in peace  
2.46E+17,Till next time eh... Great times Canada ;) 
2.46E+17,Canadian bathroom sign.. Classic 
2.46E+17,RT @juliet1511: @BrodyJenner retweet to show you love all your Irish fans #hugefan
2.46E+17,What happened to my lesson @HankDHaney ? You forget about the little people? #alltalk
2.45E+17,Hey @frankiedelgado raider nation? Haha not this game... GO BOLTS!!!!!!!
2.45E+17,The view was INSANE @gotsurf !!! Hahaha nice photo... Great times brother 
2.45E+17,Anybody know anything fun to do in downtown Vancouver on a Monday?
2.45E+17,Yup... Another reason why I love Canada thanks @gotsurf #instagramsteal 
2.45E+17,One of Canada's Greats @sepp_bruhwiler ... Not to mention he rips at surfing. Thanks for taking good care of 
2.45E+17,Amping for this non camp fire breakfast @bradgerlach and @parkercoffin ... Gonna miss Canada  
2.45E+17,Last nights sunset in Canada 
2.45E+17,Had such a great time camping with the boys.. @bradgerlach @parkercoffin @therealkandui @raphbruhwiler and h 
2.45E+17,Epic times 
2.45E+17,Made it back alive... Barley   
2.44E+17,Headed off into the wilderness with @parkercoffin and @bradgerlach be back in a few   @ somewhere in Canada  
2.44E+17,On a mission with @bradgerlach and @parkercoffin   @ somewhere in Canada  
2.44E+17,One of the many reasons why I love Canada   @ somewhere in Canada  
2.44E+17,Back on the move #stormchasing with @parkercoffin   @ somewhere in Canada  
2.44E+17,What u looking at chunk? 
2.43E+17,Wow  
2.43E+17,Home sweet home...   @ LAX 
2.43E+17,Volcano  
2.43E+17,Thank you Nicaragua for letting us enjoy your beautiful country... #greattimes 
2.43E+17,Last sunset down south.. #nofilter   @ somewhere in Central America  
2.42E+17,It was a really special day for me today. I hope all of you had a great day as well... Appreciate life... It 
2.42E+17,A local family invited the boys over to have dinner with them and they hooked us up.. Such a cool experience 
2.42E+17,Sunset #nofilter 
2.42E+17,Pinch me 
2.42E+17,Pumping  @ somewhere in Central America  
2.42E+17,Love waking up to this...   @ somewhere in Central America  
2.42E+17,Happy :) 
2.41E+17,Straight Chillin  
2.41E+17,Epic  @ somewhere in Central America  
2.41E+17,I need one of these   @ somewhere in Central America  
2.41E+17,We are finally here... All you need   @ somewhere in Central America  
2.41E+17,One down... One more to go..   @ somewhere in Central America  
2.41E+17,Headed down south #stormchasing  
2.41E+17,Bye bye hair...  
2.41E+17,Looking down to look up...  
2.41E+17,Home sweet home.. #malibu 
2.40E+17,Great times yesterday in San Diego with my brother from another mother @djvice  
2.40E+17,Me taking a photo of you taking a photo of me @toddy_bow kook hahaha fucking love San Diego.. Go chargers @k 
2.40E+17,Now that's a cool iPhone case 
2.40E+17,That earthquake was crazy!! Anybody else feel that?
2.39E+17,Good crew tonight 
2.39E+17,The boys @tackelberry @toddy_bow @tcclarkeee  and I ashy and burnt app... Classic 
2.39E+17,"Come to @StingSanDiego this Friday to party with me for my birthday!
Going to be crazy in San Diego this weekend!"
2.38E+17,Fresh bluefin toro for the bday BBQ...  
2.38E+17,Thank you all for your kind birthday wishes :)
2.37E+17,Back to LA.. Great times with @mattgerold in San Diego.. Hit him up for a good time haha 
2.37E+17,Great times in San Diego with my boy @mattgerold... Call him for a good time if you have his # ... It's wort 
2.37E+17,Bluefin sashimi? 
2.37E+17,Feeding the local harbor seal... The remind me so much of dogs it's crazy 
2.37E+17,@mattgerold IM ON!! Haha pretty much said that every 2 min 
2.37E+17,@brianrapf and I getting bloody #limits   @ tuna grounds  
2.37E+17,Nice day on the water today  @ headed south of the border  
2.37E+17,My weapons   @ somewhere out at sea 
2.36E+17,Good morning 
2.36E+17,A photo through my shades.. Good vibe through these things 
2.36E+17,Loving my boy's  @AlexMaineUS on  check it:  #MadeInAmerica we need more company's like this!!
