id,created_at,text
1025467020597518336,2018-08-03 19:42:44,@lanalu17 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/EuXL9YBLh5 #InfinityWar #SquadGoalsGiveaway
1025466980965527553,2018-08-03 19:42:35,@phanindhra_1999 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/5RxJgMecyP #InfinityWar #SquadGoalsGiveaway
1025466978717323264,2018-08-03 19:42:34,"@Angus2748 Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/5YEXu1kRTJ #InfinityWar #SquadGoalsGiveaway"
1025466978692198401,2018-08-03 19:42:34,@CarlosM_613 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/S4kGM1xUDH #InfinityWar #SquadGoalsGiveaway
1025466972983762944,2018-08-03 19:42:33,@helhowski Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/hsrgYNZl2H #InfinityWar #SquadGoalsGiveaway
1025466917224685569,2018-08-03 19:42:19,@Zuderson Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/KDoddozH6Z #InfinityWar #SquadGoalsGiveaway
1025466915303636994,2018-08-03 19:42:19,@ScottFry78 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/sxw2GNVK72 #InfinityWar #SquadGoalsGiveaway
1025466907317739520,2018-08-03 19:42:17,@gabriel_silis Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/EGbWyAvdgz… https://t.co/ejqp5Fg3dQ
1025466730250940421,2018-08-03 19:41:35,@VeMarieMartini Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/zPKIAG2rkm… https://t.co/UcRDb5wCT2
1025466719828156416,2018-08-03 19:41:32,@mrskhaowens Thanos has selected you to receive an Avengers Tee! #InfinityWar #SquadGoalsGiveaway
1025466698433024000,2018-08-03 19:41:27,@Ilovefunkopopss Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/Jlf1UioRrj… https://t.co/605ZDizmFF
1025466686944751616,2018-08-03 19:41:25,@MikeyBThatsMe Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/dhiXy1zfp7… https://t.co/zBevDKEawm
1025466677004300293,2018-08-03 19:41:22,@EthanHelhowski Thanos has selected you to receive an Avengers Tee! #InfinityWar #SquadGoalsGiveaway
1025466674277957632,2018-08-03 19:41:22,"@bronze_engel Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/ARcizcPqiW… https://t.co/SiJShKb6GA"
1025466674252853248,2018-08-03 19:41:22,"@CityofTarn Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/FJrUuW6Jpt… https://t.co/VVmdqRyo1i"
1025466558905298946,2018-08-03 19:40:54,@jasmineciiao It's all been leading to this! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025466539200458753,2018-08-03 19:40:49,@SneakIntel You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/StbKXkyjuj
1025466505948016640,2018-08-03 19:40:41,@soyvargas69 Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/cyzYZG7yGe
1025466499253846016,2018-08-03 19:40:40,@ohmonaoh Ready to get your Avengers gear? Click here to confirm your order. https://t.co/CXYIiWlORM #InfinityWar #SquadGoalsGiveaway
1025466429368426496,2018-08-03 19:40:23,@pinottau Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/eGS5I7o4fO #InfinityWar #SquadGoalsGiveaway
1025466415850110980,2018-08-03 19:40:20,"@jsedla Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/dp1uMJ28Vj #InfinityWar #SquadGoalsGiveaway"
1025466405813145600,2018-08-03 19:40:18,@edthetruth9 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/8sdu9IJMnO
1025466390361198592,2018-08-03 19:40:14,"@paulmiltonwilli Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/oXCgTzV0NM… https://t.co/ixlfmr7Jfm"
1025466388180287488,2018-08-03 19:40:13,@mattl81 Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/nxcUomu3tJ
1025466367070351360,2018-08-03 19:40:08,@CecyCabanas You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/5XPbqL8JA4
1025466362997694466,2018-08-03 19:40:07,@cheekyweeangela Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/YntSTvBgaW… https://t.co/kNjbQM4Hfp
1025466342026235904,2018-08-03 19:40:02,@MorganCherney Ready to get your Avengers gear? Click here to confirm your order. https://t.co/KKgBjlC6pt #InfinityWar #SquadGoalsGiveaway
1025466315811815426,2018-08-03 19:39:56,@jasmineciiao Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/TwOUAajYns #InfinityWar #SquadGoalsGiveaway
1025466315803373568,2018-08-03 19:39:56,@kevintyper You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/X0V1khaVVq
1025466239249010689,2018-08-03 19:39:38,@Ligma96182296 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order… https://t.co/59gWRZxNRy
1025466230583504896,2018-08-03 19:39:36,@Bignaz40 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/omBZCxwp5M #InfinityWar #SquadGoalsGiveaway
1025466223788740610,2018-08-03 19:39:34,"@TheFlamefloDev Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/I5Lib18iIV… https://t.co/gAUoJ7Yx3k"
1025466207531683840,2018-08-03 19:39:30,@emyvan99 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/iF0LBHZoPz #InfinityWar #SquadGoalsGiveaway
1025466196215382016,2018-08-03 19:39:28,@Clickadelphia You did it! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025466195988946944,2018-08-03 19:39:28,@PALosAngeles Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/wGQdfCowlz… https://t.co/KRNMP1w8pz
1025466182290366464,2018-08-03 19:39:24,@1DCynthiaOrtiz Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/IgaiJ75VDn… https://t.co/7GScVpNISU
1025466147653787649,2018-08-03 19:39:16,@ChadJohann Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/QC1SjumgQS
1025466055999844357,2018-08-03 19:38:54,@luxcali Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/QtfWlME0lo #InfinityWar #SquadGoalsGiveaway
1025466048714366976,2018-08-03 19:38:52,"@PritAttal Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/hLEdEUD2cq #InfinityWar #SquadGoalsGiveaway"
1025466005907230720,2018-08-03 19:38:42,@EthanHelhowski Ready to get your Avengers gear? Click here to confirm your order. https://t.co/7VgapD1fxW #InfinityWar #SquadGoalsGiveaway
1025466003734650882,2018-08-03 19:38:42,@HelenYamamoto You are a true Avengers fans. You're T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025465997644496897,2018-08-03 19:38:40,@curt_brower Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/31nhT990DU #InfinityWar #SquadGoalsGiveaway
1025465989150978051,2018-08-03 19:38:38,"@RizaldoAsfani Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/bA82d3GhgN… https://t.co/4v3wNxUw8k"
1025465984273063936,2018-08-03 19:38:37,@bowaverly Ready to get your Avengers gear? Click here to confirm your order. https://t.co/UsAHQnGYgu #InfinityWar #SquadGoalsGiveaway
1025465983937470464,2018-08-03 19:38:37,@TheKnightRen89 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/KeOs4y6Ogu #InfinityWar #SquadGoalsGiveaway
1025465967168679937,2018-08-03 19:38:33,@PunkRockIrving Ready to get your Avengers gear? Click here to confirm your order. https://t.co/ZyOePgI5Bj #InfinityWar #SquadGoalsGiveaway
1025465929088606210,2018-08-03 19:38:24,"@delinquentdean Sorry, looks like you already ordered. If I’m wrong, DM @gofoojihelp and they’ll fix it. #InfinityWar #SquadGoalsGiveaway"
1025465867931410433,2018-08-03 19:38:09,"@Clickadelphia Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/9oAVkwA7y3… https://t.co/fOadPCK1RH"
1025465801049088002,2018-08-03 19:37:53,@DandyKnoxville Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/Jf3j0aILa8
1025465757994561538,2018-08-03 19:37:43,@tdes07 Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/wzJRkJcnZ4
1025465732388347904,2018-08-03 19:37:37,@RakeIciarte Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/RJ9ckwEk8w… https://t.co/ZR46A7Mujh
1025465715497861122,2018-08-03 19:37:33,"@The1stCline Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/9A49A52SZF… https://t.co/0P6GAxyW25"
1025465674443968519,2018-08-03 19:37:23,@KamranGadirli Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/GXNYs689Kx… https://t.co/XwALE8BTsU
1025465635353051137,2018-08-03 19:37:14,@taintedloaf Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/wrw4mEHYjY #InfinityWar #SquadGoalsGiveaway
1025465627249659904,2018-08-03 19:37:12,"@anonymous303512 Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/RKkHfNHTgx… https://t.co/CVq6HQuuqT"
1025465622564687872,2018-08-03 19:37:11,@lovelzholland Ready to get your Avengers gear? Click here to confirm your order. https://t.co/gmCHx0iAup #InfinityWar #SquadGoalsGiveaway
1025465610053005312,2018-08-03 19:37:08,@onemoredance_ Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/bk1kWvH60s… https://t.co/RjkRvNV3uR
1025465609449091075,2018-08-03 19:37:08,@jgo2409 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/BCuKZSoGqo #InfinityWar #SquadGoalsGiveaway
1025465597621092352,2018-08-03 19:37:05,@johnnw93 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/6bFviUzAsN #InfinityWar #SquadGoalsGiveaway
1025465501462528002,2018-08-03 19:36:42,@welcomelosvers You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your orde… https://t.co/FLJ80A6bGM
1025465491656265728,2018-08-03 19:36:40,@quilIspidey Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/fFwJiV107o… https://t.co/1QgVsu3nUr
1025465477026521088,2018-08-03 19:36:36,@cintiachavezzz Welcome to our squad! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025465458596765704,2018-08-03 19:36:32,@_Alex74_ You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/LiajftNa0E
1025465436647895040,2018-08-03 19:36:26,"@ImChrisFarer Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/xgNNTIX7lv… https://t.co/0uWE6lFwyj"
1025465433305112576,2018-08-03 19:36:26,@AdrianR1189 Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/PmdrU4r1eC
1025465416339140611,2018-08-03 19:36:22,@TheDanimagus Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/NBv2nZPbFG… https://t.co/Qqjc84HQT6
1025465348882157570,2018-08-03 19:36:06,@bluedestroyer82 Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/gzYZ2BLGXy… https://t.co/kpwTw8DWtk
1025465347065954306,2018-08-03 19:36:05,@lokihiddles25 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/0NhYPDlaCF… https://t.co/hgFquoqUzM
1025465340292161537,2018-08-03 19:36:04,@cristinabonetta Ready to get your Avengers gear? Click here to confirm your order. https://t.co/vrx7YBYdw5 #InfinityWar #SquadGoalsGiveaway
1025465331828109313,2018-08-03 19:36:01,@AndreaGEW Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/i3YNCYTAAF #InfinityWar #SquadGoalsGiveaway
1025465316107800576,2018-08-03 19:35:58,@rocar86 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/u5OKaQtK3m #InfinityWar #SquadGoalsGiveaway
1025465307140370432,2018-08-03 19:35:56,@akaSydney67 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/uMdeGZ8ABw
1025465289893457920,2018-08-03 19:35:51,@katu_chooti Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/bAxyAgUxuP #InfinityWar #SquadGoalsGiveaway
1025465287188131840,2018-08-03 19:35:51,@darthmom68 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/5xPqr9BuwM #InfinityWar #SquadGoalsGiveaway
1025465281408380928,2018-08-03 19:35:49,@NotEvenEpic Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/2AQhPTlTKD
1025465262454267904,2018-08-03 19:35:45,@trademvstakes Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/9FsJgjpIIl
1025465240203485186,2018-08-03 19:35:40,@ndenegraaa Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/X5RNUwxSNp #InfinityWar #SquadGoalsGiveaway
1025465211468374018,2018-08-03 19:35:33,"@brooklynngal726 Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/LY0SCwvJt4… https://t.co/nIL2sIwqzj"
1025465197274832896,2018-08-03 19:35:29,@Kelli_Angel_ Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/Cplvi0lwUD… https://t.co/r0GlQL8a22
1025465194066182144,2018-08-03 19:35:29,@webhead1974 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/4aDa1ZLGiy… https://t.co/JANe18vcQL
1025465192791072768,2018-08-03 19:35:28,@Onurdogan99 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/M7fddtiFDp #InfinityWar #SquadGoalsGiveaway
1025465161140916224,2018-08-03 19:35:21,@EncinesDaniela Ready to get your Avengers gear? Click here to confirm your order. https://t.co/zaGxq3NDQB #InfinityWar #SquadGoalsGiveaway
1025465124969230337,2018-08-03 19:35:12,@crrntxla Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/KfxedcmPpp #InfinityWar #SquadGoalsGiveaway
1025465087627276288,2018-08-03 19:35:03,@ninadontbrev Gather your Squad for an Avengers movie night! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025465080048242688,2018-08-03 19:35:01,@lordofknives You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/FMDHXoqizN
1025465048653881344,2018-08-03 19:34:54,"@antim0ny Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/QsSWoNiD2g #InfinityWar #SquadGoalsGiveaway"
1025465048133787649,2018-08-03 19:34:54,@KellyKilmer It's all been leading to this! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025465043687809024,2018-08-03 19:34:53,@nahc_tap Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/tGzSJ0jevv
1025465016533823488,2018-08-03 19:34:46,@HR8886 Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/MDkcrV2POp
1025465008111665153,2018-08-03 19:34:44,@sienapil Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/QA92AOqqhX #InfinityWar #SquadGoalsGiveaway
1025464979816898562,2018-08-03 19:34:38,@JorgeDiazVevo Ready to get your Avengers gear? Click here to confirm your order. https://t.co/wILDiHLSwx #InfinityWar #SquadGoalsGiveaway
1025464977841377281,2018-08-03 19:34:37,@_LastGentlemen Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/JyZxamgP35 #InfinityWar #SquadGoalsGiveaway
1025464928537374720,2018-08-03 19:34:25,@GermanR07431844 Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/YrX0TmjAoY… https://t.co/ftJKjviT4l
1025464900490027008,2018-08-03 19:34:19,@gsramcharan98 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/I8N6G3tEbA #InfinityWar #SquadGoalsGiveaway
1025464896308367360,2018-08-03 19:34:18,@SteveMassey_ You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/HZWtOzmk76
1025464888607604736,2018-08-03 19:34:16,"@NalaneSingh Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/JOwwPn8uQw… https://t.co/v77Ys6RdKA"
1025464881376624640,2018-08-03 19:34:14,@amerika_da Ready to get your Avengers gear? Click here to confirm your order. https://t.co/0OtQWode2u #InfinityWar #SquadGoalsGiveaway
1025464877907886080,2018-08-03 19:34:13,@PopTurtleRox You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/i4t2zRAY7A
1025464858320482304,2018-08-03 19:34:09,@goddessbunny42 Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/C7AyNwXLcv… https://t.co/fxjimjp00L
1025464833620230145,2018-08-03 19:34:03,@Winter50024598 Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/aEym7VuLPh
1025464819355463682,2018-08-03 19:33:59,@Jaclyn_lila Thanos has selected you to receive an Avengers Tee! #InfinityWar #SquadGoalsGiveaway
1025464720495652867,2018-08-03 19:33:36,@kaigrady Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/OWOjBS1C9K #InfinityWar #SquadGoalsGiveaway
1025464713117876225,2018-08-03 19:33:34,"@md199806 You're already part of our squad. We got your first order. If I’m wrong, DM @gofoojihelp and they’ll fix… https://t.co/p37rDy0fYe"
1025464712006430721,2018-08-03 19:33:34,@JessDeLaCruzRa1 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/jWc6Pp1bSD #InfinityWar #SquadGoalsGiveaway
1025464711024967682,2018-08-03 19:33:33,@BrooksBlevinsAU Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/n9OVOfkQhO
1025464703219380226,2018-08-03 19:33:32,@stydangerouslex Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/cbbq2nJm49
1025464673540497408,2018-08-03 19:33:25,@ESmykowski Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/liJWpfYozW #InfinityWar #SquadGoalsGiveaway
1025464632067149824,2018-08-03 19:33:15,@Dopeeisjuaan Ready to get your Avengers gear? Click here to confirm your order. https://t.co/31aT4f6Q78 #InfinityWar #SquadGoalsGiveaway
1025464605961801728,2018-08-03 19:33:08,@viki_feldman15 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/yAJ7tIUu0Y… https://t.co/xd7oulgqMz
1025464543378632706,2018-08-03 19:32:54,@chummyboy092001 Gather your Squad for an Avengers movie night! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025464533152878593,2018-08-03 19:32:51,@BigJohn85 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/thtbqIEbqH
1025464530443411461,2018-08-03 19:32:50,@gustaavo_gs98 Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/u4xqXLToqm… https://t.co/4CQ19e7EFV
1025464529285722113,2018-08-03 19:32:50,"@Marissacre Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/Plf8rkFFAx… https://t.co/NGGjRbYWXQ"
1025464528333692933,2018-08-03 19:32:50,@cintiachavezzz Ready to get your Avengers gear? Click here to confirm your order. https://t.co/3W2zrUjz4Z #InfinityWar #SquadGoalsGiveaway
1025464521115267073,2018-08-03 19:32:48,@PBB915 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/oDtD0RYemi #InfinityWar #SquadGoalsGiveaway
1025464478425595906,2018-08-03 19:32:38,@Ahaa503 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/wpnVcPwlX0 #InfinityWar #SquadGoalsGiveaway
1025464472423546880,2018-08-03 19:32:37,@skateboarddean Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/864NoAxzVb… https://t.co/Ugx97kpYtO
1025464415620145152,2018-08-03 19:32:23,@mikegriffendor Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/WyFrNqBhBD… https://t.co/Gix8cRnHaX
1025464396141809669,2018-08-03 19:32:18,@billxlab Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/MydZp55asG #InfinityWar #SquadGoalsGiveaway
1025464371538014209,2018-08-03 19:32:13,@dannykahn4 Gather your Squad for an Avengers movie night! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025464252637822976,2018-08-03 19:31:44,@chummyboy092001 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/SD07apwQrg… https://t.co/Spe5AUz0C9
1025464198367719424,2018-08-03 19:31:31,@brendanhhagen11 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your ord… https://t.co/vBlaxBhHbW
1025464148694654976,2018-08-03 19:31:19,"@D7oomSoul Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/Svh30tRbn5 #InfinityWar #SquadGoalsGiveaway"
1025464095099764737,2018-08-03 19:31:07,@gzuluaga1 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/k9LAi6Lrmy
1025464019015159811,2018-08-03 19:30:48,@eggroll978 Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/2VmmQfZvZD #InfinityWar #SquadGoalsGiveaway
1025464002242129920,2018-08-03 19:30:44,@busyVAmom Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/bCMt8NtpyF #InfinityWar #SquadGoalsGiveaway
1025463964417904640,2018-08-03 19:30:35,@Moisesg1599 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/eMIwWtNczG… https://t.co/0wod10pU5I
1025463911712219138,2018-08-03 19:30:23,@jjessicazhou Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/ajP0A7piRB
1025463906121252864,2018-08-03 19:30:22,@jasonyip02 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/IhK5X2YvcM #InfinityWar #SquadGoalsGiveaway
1025463861145731072,2018-08-03 19:30:11,@seanward Ready to get your Avengers gear? Click here to confirm your order. https://t.co/uOuXTjtsut #InfinityWar #SquadGoalsGiveaway
1025463855714131968,2018-08-03 19:30:10,@dannykahn4 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/v5TorehpBI #InfinityWar #SquadGoalsGiveaway
1025463830980296704,2018-08-03 19:30:04,@6HAZl Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/mSUntXZE4v #InfinityWar #SquadGoalsGiveaway
1025463798818373633,2018-08-03 19:29:56,@BobbyIsGross Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/iWGyePg1gy
1025463730753204225,2018-08-03 19:29:40,@Nolan_strain Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/rZpIahDFXT
1025463722721128448,2018-08-03 19:29:38,@theOJDub Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/qnHPOsSqdY #InfinityWar #SquadGoalsGiveaway
1025463704144556032,2018-08-03 19:29:33,@catch_infinity Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/YkWlsCvHaR… https://t.co/RGRgDROnm5
1025463683001016322,2018-08-03 19:29:28,"@iyay2020 Sorry, looks like you already ordered. If I’m wrong, DM @gofoojihelp and they’ll fix it. #InfinityWar #SquadGoalsGiveaway"
1025463662222422016,2018-08-03 19:29:23,@sammysam11111 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order… https://t.co/ieI652kHM1
1025463651266961410,2018-08-03 19:29:21,@DavidKPT Welcome to our squad! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025463602365509632,2018-08-03 19:29:09,@m_esc1128 Thanos has selected you to receive an Avengers Tee! #InfinityWar #SquadGoalsGiveaway
1025463597223297024,2018-08-03 19:29:08,@andsoisaidit Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/BMMLaSzQlw… https://t.co/EtdMLmiOX8
1025463583763832833,2018-08-03 19:29:05,@emmanuel_oris Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/lBCYhwqLPg #InfinityWar #SquadGoalsGiveaway
1025463552793083905,2018-08-03 19:28:57,@Jeremiah_617 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/Inl8shT262… https://t.co/JzuVAZBAI0
1025463516613025792,2018-08-03 19:28:49,@ConsuegraKenny Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/OJ7q6Juk2I #InfinityWar #SquadGoalsGiveaway
1025463479812214784,2018-08-03 19:28:40,@thisissavvas It's all been leading to this! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025463456231825408,2018-08-03 19:28:34,@NinaRaynaray Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/UMziBLybW8… https://t.co/q7azqBm3zH
1025463410664845312,2018-08-03 19:28:23,@ChickenNick79 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/KPqy3JD0yy #InfinityWar #SquadGoalsGiveaway
1025463406512537600,2018-08-03 19:28:22,@aussiemily You did it! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025463393795428352,2018-08-03 19:28:19,@stewiewenner23 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/xysW5ZU0BX… https://t.co/IZkf9YNq8w
1025463388275650560,2018-08-03 19:28:18,@aimtzm You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/gl1GSLNQnq
1025463346676555776,2018-08-03 19:28:08,@saldana_natalya You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your ord… https://t.co/vmV8TkqMNT
1025463340477362178,2018-08-03 19:28:07,@AseStark Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/vqwhB4kEdM #InfinityWar #SquadGoalsGiveaway
1025463327756099584,2018-08-03 19:28:04,@NicoleS_114 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/fZHIP20WSI
1025463321774972928,2018-08-03 19:28:02,@sfiorella_300 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/J33bmMD82r #InfinityWar #SquadGoalsGiveaway
1025463309984784386,2018-08-03 19:27:59,@JimPhan_ Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/KQokQRuXAR #InfinityWar #SquadGoalsGiveaway
1025463309716336641,2018-08-03 19:27:59,@ikerman15 Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/4Kjgx0MwoE #InfinityWar #SquadGoalsGiveaway
1025463297292861441,2018-08-03 19:27:56,"@aestheticalel Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/N2UIeDZwDm… https://t.co/CTQJVNtZ5w"
1025463254896795648,2018-08-03 19:27:46,@aussiemily Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/WCu1t9FbGg #InfinityWar #SquadGoalsGiveaway
1025463254011834370,2018-08-03 19:27:46,@amanfbaby Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/s7sXw131cH #InfinityWar #SquadGoalsGiveaway
1025463245346406401,2018-08-03 19:27:44,@boris_duane You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/1O6qKdpgZz
1025463234944540672,2018-08-03 19:27:42,@midstofdoubt Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/A7rgAy3dSu… https://t.co/DvisTouTmu
